# Configuration automatically generated by WRITE_CONFIG()
connection ethernet
#connection (actual) ?
device any
#device (actual) t4
name "LJ3"
serial "440010888"
ip "192.168.1.35"
samplehz 1000.000000
settleus 10.000000
nsample 1024
dataformat ascii

# Analog Inputs
aichannel 0
ailabel "Fuel Gas"
ainegative 199
airange 10.000000
airesolution 0
aicalslope 6.000000
aicalzero 0.052000
aicalunits "V"

aichannel 2
ailabel "Oxygen"
ainegative 199
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	1.120090e-02
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-3.021812e-02
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	1.120090e-02
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
7.332897e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	1.120090e-02
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
5.261993e-02	-9.509087e-03
